profile_key,display_name,guidance_role,auto_suggest_mode,guidance_portion_g,contexts,reviewed_contexts_json,context_reason,changed_from_v4896602,ready_to_eat,reviewed_preparation_state,preparation_reason,priority_nutrients,flags
dict:6f6465ab-7471-4a9b-a3a7-96e8a8950cc8,Moi-moi / Moin-moin — Nigeria,meal,familiar_only,350.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",existing_meal_contexts,False,True,meal_ready,complete_meal_ready,"[""carbs"",""energy"",""fat"",""fiber"",""protein""]","[""composite_meal""]"
ciqual:12051,"Mont d'or ou vacherin du Haut-Doubs (produit en
France) ou vacherin-Mont d'Or (produit en Suisse)",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",default_savory_or_ingredient,False,True,ready,ready_food,"[""calcium_mg"",""energy"",""fat"",""phosphorus_mg"",""zinc_mg"",""iodine_ug"",""protein"",""selenium_ug""]","[""curated_familiar_only""]"
ciqual:12743,Morbier,food,familiar_only,100.0,"[""lunch"",""dinner""]","[""lunch"",""snack"",""dinner""]",cheese,True,True,ready,ready_food,"[""calcium_mg"",""energy"",""fat"",""phosphorus_mg"",""protein"",""vitamin_b12_ug"",""zinc_mg"",""vitamin_b2_mg"",""vitamin_b9_ug""]","[""curated_familiar_only""]"
ciqual:20348,"Moringa, feuille, cru",food,general,150.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",profile_vegetable,False,True,ready,ready_food,"[""vitamin_b2_mg"",""vitamin_b6_mg"",""vitamin_c_mg"",""calcium_mg"",""fiber"",""iron_mg"",""phosphorus_mg"",""potassium_mg"",""protein"",""vitamin_b1_mg""]",[]
ciqual:20347,"Moringa, gousse, cru",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",default_savory_or_ingredient,False,True,ready,ready_food,"[""vitamin_c_mg"",""fiber"",""potassium_mg"",""magnesium_mg""]","[""curated_familiar_only""]"
ciqual:30789,Mortadelle,food,familiar_only,100.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",default_savory_or_ingredient,False,True,ready,ready_food,"[""energy"",""fat"",""protein"",""vitamin_b12_ug"",""vitamin_b1_mg"",""vitamin_b3_mg"",""iodine_ug"",""phosphorus_mg"",""potassium_mg"",""vitamin_b2_mg""]","[""curated_familiar_only""]"
ciqual:30797,Mortadelle pistachée pur porc,food,general,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,ready,ready_food,"[""energy"",""fat"",""protein"",""fiber""]",[]
ciqual:30791,"Mortadelle, porc et boeuf",food,general,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,ready,ready_food,"[""energy"",""fat"",""vitamin_b12_ug"",""protein"",""vitamin_b3_mg"",""vitamin_d_ug"",""zinc_mg"",""iron_mg"",""phosphorus_mg"",""vitamin_b1_mg""]",[]
ciqual:30790,"Mortadelle, pur porc",food,general,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,ready,ready_food,"[""energy"",""fat"",""phosphorus_mg"",""protein"",""vitamin_b1_mg"",""vitamin_b2_mg"",""vitamin_b3_mg"",""potassium_mg"",""zinc_mg""]",[]
ciqual:26024,"Morue, salée, bouillie/cuite à l'eau",food,familiar_only,250.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,ready,ready_food,"[""energy"",""iodine_ug"",""protein"",""selenium_ug"",""vitamin_b12_ug"",""vitamin_d_ug"",""calcium_mg"",""vitamin_b9_ug"",""zinc_mg"",""fat""]","[""curated_familiar_only""]"
ciqual:26098,"Morue, salée, sèche",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,ready,ready_food,"[""energy"",""iodine_ug"",""phosphorus_mg"",""potassium_mg"",""protein"",""vitamin_b12_ug"",""vitamin_d_ug"",""magnesium_mg"",""vitamin_b3_mg"",""vitamin_b6_mg""]","[""curated_familiar_only""]"
ciqual:10014,"Moule commune, crue",food,general,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,requires_cooking,raw_animal,"[""iodine_ug"",""iron_mg"",""selenium_ug"",""vitamin_b12_ug"",""phosphorus_mg"",""protein"",""vitamin_b9_ug"",""zinc_mg"",""energy"",""fat""]",[]
ciqual:10026,"Moule de Méditerranée, crue",food,general,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,requires_cooking,raw_animal,"[""iron_mg"",""zinc_mg"",""potassium_mg"",""protein"",""calcium_mg"",""energy"",""fat"",""magnesium_mg""]",[]
ciqual:10013,"Moule, bouillie/cuite à l'eau",food,familiar_only,250.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,ready,ready_food,"[""energy"",""iodine_ug"",""iron_mg"",""phosphorus_mg"",""protein"",""selenium_ug"",""vitamin_b12_ug"",""vitamin_b2_mg"",""vitamin_b9_ug"",""zinc_mg""]","[""curated_familiar_only""]"
ciqual:10081,"Moules à la sauce catalane ou escabèche (tomate),
appertisée, égouttée",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",condiment,False,True,ready,ready_food,"[""energy"",""protein""]","[""curated_familiar_only""]"
ciqual:10083,"Moules farcies (matière grasse, persillade…),
préemballées, crues",food,general,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",profile_protein,False,True,ready,ready_food,"[""energy"",""fat"",""iodine_ug"",""selenium_ug"",""vitamin_b12_ug"",""iron_mg"",""phosphorus_mg"",""protein"",""vitamin_b9_ug"",""zinc_mg""]",[]
ciqual:10082,"Moules marinières (oignons et vin blanc),
préemballées",beverage,never,250.0,"[""breakfast"",""snack"",""lunch"",""dinner""]","[""lunch"",""dinner""]",alcohol_meal,True,True,ready,ready_food,"[""energy"",""protein"",""fat"",""carbs""]","[""alcohol""]"
ciqual:10028,"Moules, au naturel, appertisées, égouttées",food,general,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",profile_protein,False,True,ready,ready_food,"[""iodine_ug"",""iron_mg"",""selenium_ug"",""vitamin_b12_ug"",""energy"",""phosphorus_mg"",""protein"",""zinc_mg"",""fat"",""fiber""]",[]
dict:769104bc-f4aa-468d-9b56-334521d4fa2f,Moussaka,meal,familiar_only,300.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",existing_meal_contexts,False,True,meal_ready,complete_meal_ready,"[""energy"",""fat"",""fiber"",""protein"",""carbs"",""iodine_ug"",""iron_mg""]","[""composite_meal""]"
ciqual:19852,"Mousse à la crème de marrons, rayon frais",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",default_savory_or_ingredient,False,True,ready,ready_food,"[""energy"",""carbs"",""fat"",""vitamin_b9_ug""]","[""curated_familiar_only""]"
ciqual:39206,"Mousse au chocolat (base laitière), rayon frais",treat,familiar_only,60.0,"[""snack""]","[""snack""]",sweet_snack,False,True,ready,ready_food,"[""calcium_mg"",""carbs"",""energy"",""fat"",""iron_mg"",""phosphorus_mg"",""potassium_mg""]","[""sweet_treat""]"
ciqual:39253,"Mousse au chocolat ou café, sur ganache, rayon frais",treat,familiar_only,250.0,"[""snack""]","[""snack""]",sweet_snack,False,True,ready,ready_food,"[""carbs"",""energy"",""fat"",""fiber"",""protein""]","[""sweet_treat""]"
ciqual:39210,"Mousse au chocolat traditionnelle, rayon frais",treat,familiar_only,60.0,"[""snack""]","[""snack""]",sweet_snack,False,True,ready,ready_food,"[""fat"",""energy"",""carbs"",""fiber""]","[""sweet_treat""]"
ciqual:39248,"Mousse au chocolat végétale, rayon frais",treat,familiar_only,60.0,"[""snack""]","[""snack""]",sweet_snack,False,True,ready,ready_food,"[""energy"",""fat"",""fiber"",""iron_mg"",""carbs"",""magnesium_mg"",""phosphorus_mg"",""potassium_mg"",""vitamin_b3_mg""]","[""sweet_treat""]"
ciqual:39249,"Mousse aux fruits, au fromage frais, 0% MG, sucrée,
avec édulcorants, enrichie en calcium, rayon frais",treat,familiar_only,30.0,"[""snack""]","[""lunch"",""snack"",""dinner""]",cheese,True,True,ready,ready_food,[],"[""sweet_treat""]"
ciqual:39250,"Mousse aux fruits, au fromage frais, sucrée, rayon
frais",treat,familiar_only,30.0,"[""snack""]","[""lunch"",""snack"",""dinner""]",cheese,True,True,ready,ready_food,"[""fat""]","[""sweet_treat""]"
ciqual:8315,Mousse de canard,food,general,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,ready,ready_food,"[""energy"",""fat"",""protein""]",[]
ciqual:8313,Mousse de foie de porc,food,general,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,ready,ready_food,"[""energy"",""fat"",""vitamin_b12_ug"",""iron_mg"",""phosphorus_mg"",""protein"",""selenium_ug"",""vitamin_b3_mg"",""zinc_mg"",""potassium_mg""]",[]
ciqual:8312,Mousse de foie de porc supérieure ou crème de foie,food,general,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,ready,ready_food,"[""energy"",""fat"",""protein"",""carbs""]",[]
ciqual:19665,"Mousse de fromage blanc sur lit de fruits, 0% MG,
avec édulcorants, enrichie en calcium et vitamine D",food,general,150.0,"[""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",fresh_dairy,True,True,ready,ready_food,"[""calcium_mg"",""vitamin_d_ug"",""energy"",""fiber"",""protein""]",[]
ciqual:39235,"Mousse liégeoise (chocolat, café, caramel ou vanille),
rayon frais",treat,familiar_only,250.0,"[""snack""]","[""snack""]",sweet_snack,False,True,ready,ready_food,"[""carbs"",""energy"",""fat"",""protein""]","[""sweet_treat""]"
ciqual:11013,Moutarde,condiment,never,20.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",condiment,False,True,assembly,ingredient_or_condiment,"[""fat""]","[""condiment""]"
ciqual:11021,Moutarde à l'ancienne,condiment,never,20.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",condiment,False,True,assembly,ingredient_or_condiment,"[""selenium_ug""]","[""condiment""]"
ciqual:21003,"Mouton, épaule crue",food,general,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,requires_cooking,raw_animal,"[""energy"",""fat"",""protein"",""vitamin_b12_ug"",""phosphorus_mg"",""vitamin_b3_mg"",""vitamin_b6_mg"",""zinc_mg"",""iron_mg"",""potassium_mg""]",[]
ciqual:21006,"Mouton, gigot cru",food,general,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,requires_cooking,raw_animal,"[""energy"",""fat"",""protein"",""iron_mg"",""phosphorus_mg"",""potassium_mg"",""zinc_mg""]",[]
ciqual:21007,"Mouton, gigot rôti/cuit au four",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,ready,ready_food,"[""fat""]","[""curated_familiar_only""]"
ciqual:21004,"Mouton, pied cru",food,general,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,requires_cooking,raw_animal,"[""energy"",""fat"",""protein"",""vitamin_b12_ug"",""phosphorus_mg"",""vitamin_b3_mg"",""vitamin_b6_mg"",""iron_mg"",""potassium_mg"",""vitamin_b1_mg""]",[]
ciqual:21005,"Mouton, tête crue",food,general,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,requires_cooking,raw_animal,"[""energy"",""fat"",""protein"",""vitamin_b12_ug"",""phosphorus_mg"",""vitamin_b3_mg"",""vitamin_b6_mg"",""iron_mg"",""potassium_mg"",""vitamin_b1_mg""]",[]
ciqual:21001,"Mouton, viande crue",food,general,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,requires_cooking,raw_animal,"[""protein"",""energy"",""fat"",""zinc_mg"",""iron_mg"",""phosphorus_mg"",""potassium_mg""]",[]
ciqual:19591,"Mozzarella au lait de bufflonne ou buflesse (""di
bufala"")",food,general,30.0,"[""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",milk_or_plant_drink,True,True,ready,ready_food,"[""fat"",""energy""]",[]
ciqual:19590,Mozzarella au lait de vache,food,general,30.0,"[""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",milk_or_plant_drink,True,True,ready,ready_food,"[""calcium_mg"",""fat"",""vitamin_b12_ug"",""energy"",""phosphorus_mg""]",[]
dict:a80fcff6-9e4a-4f2f-93fe-af59d7d40ec2,Msemen — Maghreb,meal,familiar_only,350.0,"[""breakfast"",""snack""]","[""breakfast"",""snack""]",existing_meal_contexts,False,True,meal_ready,complete_meal_ready,"[""carbs"",""energy"",""fat"",""fiber"",""iron_mg"",""potassium_mg"",""protein"",""calcium_mg""]","[""composite_meal""]"
dict:da79266d-da08-4982-b929-ffa179e1bac4,Muesli,food,familiar_only,40.0,"[""breakfast"",""snack""]","[""breakfast"",""snack""]",existing_meal_contexts,False,True,ready,ready_food,"[""carbs"",""energy"",""fat"",""fiber"",""phosphorus_mg"",""vitamin_b1_mg""]","[""processed_breakfast_cereal""]"
ciqual:32112,"Muesli croustillant au chocolat, enrichi en vitamines et
minéraux",food,familiar_only,40.0,"[""lunch"",""dinner""]","[""breakfast"",""snack""]",breakfast_cereal,True,True,ready,ready_food,"[""carbs"",""energy"",""fat"",""fiber"",""iron_mg"",""phosphorus_mg"",""vitamin_b1_mg""]","[""processed_breakfast_cereal""]"
ciqual:32109,"Muesli croustillant au chocolat, non enrichi en
vitamines et minéraux",food,familiar_only,40.0,"[""lunch"",""dinner""]","[""breakfast"",""snack""]",breakfast_cereal,True,True,ready,ready_food,"[""carbs"",""energy"",""fat"",""fiber"",""iron_mg"",""phosphorus_mg""]","[""processed_breakfast_cereal""]"
ciqual:32144,"Muesli croustillant aux fruits à coque et/ou graines
uniquement, enrichi en vitamines et minéraux",food,familiar_only,40.0,"[""lunch"",""dinner""]","[""breakfast"",""snack""]",breakfast_cereal,True,True,ready,ready_food,"[""carbs"",""energy"",""fat"",""fiber"",""phosphorus_mg"",""vitamin_b12_ug"",""vitamin_b1_mg"",""vitamin_b2_mg"",""vitamin_b3_mg"",""vitamin_b6_mg""]","[""processed_breakfast_cereal""]"
ciqual:32145,"Muesli croustillant aux fruits à coque et/ou graines
uniquement, non enrichi en vitamines et minéraux",food,familiar_only,40.0,"[""lunch"",""dinner""]","[""breakfast"",""snack""]",breakfast_cereal,True,True,ready,ready_food,"[""carbs"",""energy"",""fat"",""fiber"",""phosphorus_mg""]","[""processed_breakfast_cereal""]"
ciqual:32111,"Muesli croustillant aux fruits, avec ou sans fruits à
coque et/ou graines, enrichi en vitamines et minéraux",food,familiar_only,40.0,"[""lunch"",""dinner""]","[""breakfast"",""snack""]",breakfast_cereal,True,True,ready,ready_food,"[""carbs"",""energy"",""fat"",""fiber"",""phosphorus_mg""]","[""processed_breakfast_cereal""]"
ciqual:32108,"Muesli croustillant aux fruits, avec ou sans fruits à
coque et/ou graines, non enrichi en vitamines et
minéraux",food,familiar_only,40.0,"[""lunch"",""dinner""]","[""breakfast"",""snack""]",breakfast_cereal,True,True,ready,ready_food,"[""carbs"",""energy"",""fat"",""fiber"",""phosphorus_mg""]","[""processed_breakfast_cereal""]"
ciqual:32139,"Muesli enrichi en vitamines et minéraux (aliment
moyen)",food,familiar_only,40.0,"[""lunch"",""dinner""]","[""breakfast"",""snack""]",breakfast_cereal,True,True,ready,ready_food,"[""carbs"",""energy"",""fat"",""fiber"",""phosphorus_mg"",""vitamin_b1_mg""]","[""processed_breakfast_cereal""]"
ciqual:32110,"Muesli floconneux aux fruits, fruits à coque et/ou
graines, enrichi en vitamines et minéraux",food,familiar_only,40.0,"[""lunch"",""dinner""]","[""breakfast"",""snack""]",breakfast_cereal,True,True,ready,ready_food,"[""carbs"",""energy"",""fiber"",""fat"",""phosphorus_mg""]","[""processed_breakfast_cereal""]"
ciqual:32138,"Muesli floconneux aux fruits, fruits à coque et/ou
graines, non enrichi en vitamines et minéraux",food,familiar_only,40.0,"[""lunch"",""dinner""]","[""breakfast"",""snack""]",breakfast_cereal,True,True,ready,ready_food,"[""carbs"",""energy"",""fiber"",""fat"",""magnesium_mg"",""phosphorus_mg""]","[""processed_breakfast_cereal""]"
ciqual:32113,"Muesli floconneux aux fruits, fruits à coque et/ou
graines, sans sucres ajoutés, non enrichi",food,familiar_only,40.0,"[""lunch"",""dinner""]","[""breakfast"",""snack""]",breakfast_cereal,True,True,ready,ready_food,"[""carbs"",""energy"",""fiber"",""fat"",""magnesium_mg"",""phosphorus_mg"",""potassium_mg"",""vitamin_b1_mg"",""zinc_mg""]","[""processed_breakfast_cereal""]"
ciqual:32141,"Muesli non enrichi en vitamines et minéraux (aliment
moyen)",food,familiar_only,40.0,"[""lunch"",""dinner""]","[""breakfast"",""snack""]",breakfast_cereal,True,True,ready,ready_food,"[""carbs"",""energy"",""fiber"",""fat"",""phosphorus_mg""]","[""processed_breakfast_cereal""]"
ciqual:7256,"Muffin anglais complet, petit pain spécial, préemballé",food,familiar_only,60.0,"[""lunch"",""dinner""]","[""snack""]",sweet_snack,True,True,ready,ready_food,"[""energy"",""fiber"",""carbs"",""phosphorus_mg"",""protein"",""vitamin_b1_mg""]","[""curated_familiar_only""]"
ciqual:7257,"Muffin anglais, petit pain spécial, préemballé",food,familiar_only,60.0,"[""lunch"",""dinner""]","[""snack""]",sweet_snack,True,True,ready,ready_food,"[""carbs"",""energy"",""calcium_mg"",""fiber"",""protein"",""vitamin_b1_mg""]","[""curated_familiar_only""]"
ciqual:23952,"Muffin, au chocolat, préemballé",treat,familiar_only,60.0,"[""snack""]","[""snack""]",sweet_snack,False,True,ready,ready_food,"[""energy"",""fat"",""carbs""]","[""sweet_treat""]"
ciqual:23951,"Muffin, aux fruits (myrtilles et autres), préemballé",food,familiar_only,150.0,"[""lunch"",""dinner""]","[""snack""]",sweet_snack,True,True,ready,ready_food,"[""carbs"",""energy"",""fat"",""phosphorus_mg"",""selenium_ug"",""vitamin_b1_mg"",""fiber"",""iron_mg"",""protein"",""vitamin_b2_mg""]","[""curated_familiar_only""]"
ciqual:26091,"Mulet, cru",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",default_savory_or_ingredient,False,True,ready,ready_food,"[""protein"",""selenium_ug"",""vitamin_b12_ug"",""energy"",""phosphorus_mg"",""vitamin_b3_mg"",""vitamin_b6_mg"",""vitamin_d_ug"",""fat"",""potassium_mg""]","[""curated_familiar_only""]"
ciqual:26026,"Mulet, rôti/cuit au four",food,familiar_only,100.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",default_savory_or_ingredient,False,True,ready,ready_food,"[""iodine_ug"",""protein"",""energy"",""phosphorus_mg"",""potassium_mg"",""vitamin_b3_mg"",""vitamin_b6_mg"",""fat"",""iron_mg"",""vitamin_b12_ug""]","[""curated_familiar_only""]"
ciqual:12039,Munster,food,familiar_only,100.0,"[""lunch"",""dinner""]","[""lunch"",""snack"",""dinner""]",cheese,True,True,ready,ready_food,"[""energy"",""fat"",""phosphorus_mg"",""protein"",""vitamin_b12_ug"",""calcium_mg"",""iodine_ug"",""vitamin_b2_mg"",""zinc_mg"",""vitamin_d_ug""]","[""curated_familiar_only""]"
ciqual:13029,"Mûre (de ronce), crue",food,general,150.0,"[""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",fruit,True,True,ready,ready_food,"[""fiber"",""energy"",""potassium_mg"",""vitamin_c_mg""]",[]
ciqual:13150,"Mûre (de ronce), surgelée, crue",food,general,150.0,"[""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",fruit,True,True,requires_cooking,frozen_raw,"[""fiber"",""carbs"",""potassium_mg"",""vitamin_b3_mg""]",[]
ciqual:13071,"Mûre noire (du mûrier), crue",food,general,150.0,"[""lunch"",""dinner""]","[""breakfast"",""lunch"",""snack"",""dinner""]",fruit,True,True,ready,ready_food,"[""vitamin_c_mg"",""fiber"",""carbs"",""iron_mg"",""potassium_mg"",""vitamin_b2_mg""]",[]
ciqual:8450,Museau de boeuf,food,general,120.0,"[""lunch"",""dinner""]","[""lunch"",""dinner""]",animal_protein,False,True,ready,ready_food,"[""protein"",""energy"",""fat""]",[]
ciqual:13028,"Myrtille, crue",food,general,150.0,"[""breakfast"",""snack""]","[""breakfast"",""lunch"",""snack"",""dinner""]",fruit,True,True,ready,ready_food,"[""fiber"",""carbs"",""energy"",""vitamin_c_mg""]",[]
ciqual:13132,"Myrtille, surgelée, crue",food,general,150.0,"[""breakfast"",""snack""]","[""breakfast"",""lunch"",""snack"",""dinner""]",fruit,True,True,requires_cooking,frozen_raw,"[""fiber"",""carbs""]",[]
