ciqual_code,nutrient_key,value_100g,unit,source,source_version
26040,calcium_mg,432,mg,ANSES - Table Ciqual 2025,2025-11-03
26040,iron_mg,2.5,mg,ANSES - Table Ciqual 2025,2025-11-03
26040,iodine_ug,21.2,µg,ANSES - Table Ciqual 2025,2025-11-03
26040,magnesium_mg,44,mg,ANSES - Table Ciqual 2025,2025-11-03
26040,potassium_mg,412,mg,ANSES - Table Ciqual 2025,2025-11-03
26040,selenium_ug,42.3,µg,ANSES - Table Ciqual 2025,2025-11-03
26040,zinc_mg,1.8,mg,ANSES - Table Ciqual 2025,2025-11-03
26040,vitamin_d_ug,10.3,µg,ANSES - Table Ciqual 2025,2025-11-03
26040,vitamin_c_mg,0,mg,ANSES - Table Ciqual 2025,2025-11-03
26040,vitamin_b9_ug,8.55,µg,ANSES - Table Ciqual 2025,2025-11-03
26040,vitamin_b12_ug,20,µg,ANSES - Table Ciqual 2025,2025-11-03
26040,omega3_g,1.861,g,ANSES - Table Ciqual 2025,2025-11-03
26046,calcium_mg,19,mg,ANSES - Table Ciqual 2025,2025-11-03
26046,iron_mg,0.4,mg,ANSES - Table Ciqual 2025,2025-11-03
26046,iodine_ug,10,µg,ANSES - Table Ciqual 2025,2025-11-03
26046,magnesium_mg,11.5,mg,ANSES - Table Ciqual 2025,2025-11-03
26046,potassium_mg,51.8,mg,ANSES - Table Ciqual 2025,2025-11-03
26046,selenium_ug,9.23,µg,ANSES - Table Ciqual 2025,2025-11-03
26046,zinc_mg,0.19,mg,ANSES - Table Ciqual 2025,2025-11-03
26046,vitamin_c_mg,0,mg,ANSES - Table Ciqual 2025,2025-11-03
26046,vitamin_b12_ug,0.71,µg,ANSES - Table Ciqual 2025,2025-11-03
26046,omega3_g,0.608,g,ANSES - Table Ciqual 2025,2025-11-03
26056,calcium_mg,10.6,mg,ANSES - Table Ciqual 2025,2025-11-03
26056,iron_mg,1.13,mg,ANSES - Table Ciqual 2025,2025-11-03
26056,iodine_ug,173,µg,ANSES - Table Ciqual 2025,2025-11-03
26056,magnesium_mg,14,mg,ANSES - Table Ciqual 2025,2025-11-03
26056,potassium_mg,273,mg,ANSES - Table Ciqual 2025,2025-11-03
26056,zinc_mg,6.03,mg,ANSES - Table Ciqual 2025,2025-11-03
26056,vitamin_d_ug,27.2,µg,ANSES - Table Ciqual 2025,2025-11-03
26056,omega3_g,1.21,g,ANSES - Table Ciqual 2025,2025-11-03
26077,calcium_mg,1.33,mg,ANSES - Table Ciqual 2025,2025-11-03
26077,iron_mg,1.01,mg,ANSES - Table Ciqual 2025,2025-11-03
26077,iodine_ug,40,µg,ANSES - Table Ciqual 2025,2025-11-03
26077,magnesium_mg,34.3,mg,ANSES - Table Ciqual 2025,2025-11-03
26077,potassium_mg,390,mg,ANSES - Table Ciqual 2025,2025-11-03
26077,zinc_mg,0.54,mg,ANSES - Table Ciqual 2025,2025-11-03
26077,omega3_g,0.197,g,ANSES - Table Ciqual 2025,2025-11-03
26086,calcium_mg,61.3,mg,ANSES - Table Ciqual 2025,2025-11-03
26086,iron_mg,1.03,mg,ANSES - Table Ciqual 2025,2025-11-03
26086,iodine_ug,63.8,µg,ANSES - Table Ciqual 2025,2025-11-03
26086,magnesium_mg,24.3,mg,ANSES - Table Ciqual 2025,2025-11-03
26086,potassium_mg,315,mg,ANSES - Table Ciqual 2025,2025-11-03
26086,selenium_ug,37.4,µg,ANSES - Table Ciqual 2025,2025-11-03
26086,zinc_mg,1,mg,ANSES - Table Ciqual 2025,2025-11-03
26086,vitamin_d_ug,3.93,µg,ANSES - Table Ciqual 2025,2025-11-03
26086,vitamin_b12_ug,7.5,µg,ANSES - Table Ciqual 2025,2025-11-03
26086,omega3_g,2.66,g,ANSES - Table Ciqual 2025,2025-11-03
26087,calcium_mg,19,mg,ANSES - Table Ciqual 2025,2025-11-03
26087,iron_mg,1.1,mg,ANSES - Table Ciqual 2025,2025-11-03
26087,iodine_ug,109,µg,ANSES - Table Ciqual 2025,2025-11-03
26087,magnesium_mg,32.4,mg,ANSES - Table Ciqual 2025,2025-11-03
26087,potassium_mg,304,mg,ANSES - Table Ciqual 2025,2025-11-03
26087,selenium_ug,33.5,µg,ANSES - Table Ciqual 2025,2025-11-03
26087,zinc_mg,0.72,mg,ANSES - Table Ciqual 2025,2025-11-03
26087,vitamin_d_ug,7.85,µg,ANSES - Table Ciqual 2025,2025-11-03
26087,vitamin_b12_ug,7.3,µg,ANSES - Table Ciqual 2025,2025-11-03
26087,omega3_g,4.75,g,ANSES - Table Ciqual 2025,2025-11-03
26090,calcium_mg,49,mg,ANSES - Table Ciqual 2025,2025-11-03
26090,iron_mg,1.4,mg,ANSES - Table Ciqual 2025,2025-11-03
26090,iodine_ug,255,µg,ANSES - Table Ciqual 2025,2025-11-03
26090,magnesium_mg,54,mg,ANSES - Table Ciqual 2025,2025-11-03
26090,potassium_mg,415,mg,ANSES - Table Ciqual 2025,2025-11-03
26090,selenium_ug,28,µg,ANSES - Table Ciqual 2025,2025-11-03
26090,zinc_mg,0.5,mg,ANSES - Table Ciqual 2025,2025-11-03
26090,vitamin_d_ug,0.8,µg,ANSES - Table Ciqual 2025,2025-11-03
26090,vitamin_c_mg,0,mg,ANSES - Table Ciqual 2025,2025-11-03
26090,vitamin_b12_ug,1.6,µg,ANSES - Table Ciqual 2025,2025-11-03
26090,omega3_g,0.272,g,ANSES - Table Ciqual 2025,2025-11-03
26096,calcium_mg,22.9,mg,ANSES - Table Ciqual 2025,2025-11-03
26096,iron_mg,1.3,mg,ANSES - Table Ciqual 2025,2025-11-03
26096,iodine_ug,20,µg,ANSES - Table Ciqual 2025,2025-11-03
26096,magnesium_mg,26.7,mg,ANSES - Table Ciqual 2025,2025-11-03
26096,potassium_mg,180,mg,ANSES - Table Ciqual 2025,2025-11-03
26096,zinc_mg,0.4,mg,ANSES - Table Ciqual 2025,2025-11-03
26096,vitamin_d_ug,7.3,µg,ANSES - Table Ciqual 2025,2025-11-03
26096,vitamin_b12_ug,8.2,µg,ANSES - Table Ciqual 2025,2025-11-03
26096,omega3_g,4.75,g,ANSES - Table Ciqual 2025,2025-11-03
26097,calcium_mg,184,mg,ANSES - Table Ciqual 2025,2025-11-03
26097,iron_mg,0.84,mg,ANSES - Table Ciqual 2025,2025-11-03
26097,iodine_ug,14.4,µg,ANSES - Table Ciqual 2025,2025-11-03
26097,magnesium_mg,17,mg,ANSES - Table Ciqual 2025,2025-11-03
26097,potassium_mg,165,mg,ANSES - Table Ciqual 2025,2025-11-03
26097,selenium_ug,28.8,µg,ANSES - Table Ciqual 2025,2025-11-03
26097,zinc_mg,1.02,mg,ANSES - Table Ciqual 2025,2025-11-03
26097,vitamin_d_ug,5.44,µg,ANSES - Table Ciqual 2025,2025-11-03
26097,vitamin_b12_ug,9.14,µg,ANSES - Table Ciqual 2025,2025-11-03
26097,omega3_g,1.65,g,ANSES - Table Ciqual 2025,2025-11-03
26098,calcium_mg,124,mg,ANSES - Table Ciqual 2025,2025-11-03
26098,iron_mg,2.09,mg,ANSES - Table Ciqual 2025,2025-11-03
26098,iodine_ug,230,µg,ANSES - Table Ciqual 2025,2025-11-03
26098,magnesium_mg,80.7,mg,ANSES - Table Ciqual 2025,2025-11-03
26098,potassium_mg,1300,mg,ANSES - Table Ciqual 2025,2025-11-03
26098,zinc_mg,1.07,mg,ANSES - Table Ciqual 2025,2025-11-03
26098,vitamin_d_ug,4,µg,ANSES - Table Ciqual 2025,2025-11-03
26098,vitamin_c_mg,0,mg,ANSES - Table Ciqual 2025,2025-11-03
26098,vitamin_b12_ug,5.43,µg,ANSES - Table Ciqual 2025,2025-11-03
26098,omega3_g,0.272,g,ANSES - Table Ciqual 2025,2025-11-03
26119,calcium_mg,181,mg,ANSES - Table Ciqual 2025,2025-11-03
26119,iron_mg,0.53,mg,ANSES - Table Ciqual 2025,2025-11-03
26119,iodine_ug,49.3,µg,ANSES - Table Ciqual 2025,2025-11-03
26119,magnesium_mg,33.5,mg,ANSES - Table Ciqual 2025,2025-11-03
26119,potassium_mg,280,mg,ANSES - Table Ciqual 2025,2025-11-03
26119,selenium_ug,30.7,µg,ANSES - Table Ciqual 2025,2025-11-03
26119,zinc_mg,0.75,mg,ANSES - Table Ciqual 2025,2025-11-03
26119,vitamin_d_ug,18.1,µg,ANSES - Table Ciqual 2025,2025-11-03
26119,vitamin_c_mg,0,mg,ANSES - Table Ciqual 2025,2025-11-03
26119,vitamin_b12_ug,3.55,µg,ANSES - Table Ciqual 2025,2025-11-03
26119,omega3_g,1.302,g,ANSES - Table Ciqual 2025,2025-11-03
26123,calcium_mg,38,mg,ANSES - Table Ciqual 2025,2025-11-03
26123,iron_mg,1.1,mg,ANSES - Table Ciqual 2025,2025-11-03
26123,magnesium_mg,23,mg,ANSES - Table Ciqual 2025,2025-11-03
26123,potassium_mg,200,mg,ANSES - Table Ciqual 2025,2025-11-03
26123,selenium_ug,70,µg,ANSES - Table Ciqual 2025,2025-11-03
26123,zinc_mg,0.8,mg,ANSES - Table Ciqual 2025,2025-11-03
26123,vitamin_d_ug,4.56,µg,ANSES - Table Ciqual 2025,2025-11-03
26123,vitamin_b12_ug,10.5,µg,ANSES - Table Ciqual 2025,2025-11-03
26123,omega3_g,3.61,g,ANSES - Table Ciqual 2025,2025-11-03
26124,calcium_mg,48,mg,ANSES - Table Ciqual 2025,2025-11-03
26124,iron_mg,0.7,mg,ANSES - Table Ciqual 2025,2025-11-03
26124,magnesium_mg,33,mg,ANSES - Table Ciqual 2025,2025-11-03
26124,potassium_mg,320,mg,ANSES - Table Ciqual 2025,2025-11-03
26124,zinc_mg,0,mg,ANSES - Table Ciqual 2025,2025-11-03
26124,vitamin_d_ug,0,µg,ANSES - Table Ciqual 2025,2025-11-03
26124,vitamin_c_mg,0,mg,ANSES - Table Ciqual 2025,2025-11-03
26124,vitamin_b12_ug,0,µg,ANSES - Table Ciqual 2025,2025-11-03
26142,calcium_mg,10,mg,ANSES - Table Ciqual 2025,2025-11-03
26142,iron_mg,2.1,mg,ANSES - Table Ciqual 2025,2025-11-03
26142,iodine_ug,105,µg,ANSES - Table Ciqual 2025,2025-11-03
26142,magnesium_mg,10.3,mg,ANSES - Table Ciqual 2025,2025-11-03
26142,potassium_mg,130,mg,ANSES - Table Ciqual 2025,2025-11-03
26142,selenium_ug,107,µg,ANSES - Table Ciqual 2025,2025-11-03
26142,zinc_mg,2,mg,ANSES - Table Ciqual 2025,2025-11-03
26142,vitamin_d_ug,54.3,µg,ANSES - Table Ciqual 2025,2025-11-03
26142,vitamin_c_mg,4,mg,ANSES - Table Ciqual 2025,2025-11-03
26142,vitamin_b12_ug,14.4,µg,ANSES - Table Ciqual 2025,2025-11-03
26142,omega3_g,7.42,g,ANSES - Table Ciqual 2025,2025-11-03
26151,calcium_mg,58,mg,ANSES - Table Ciqual 2025,2025-11-03
26151,iron_mg,1.1,mg,ANSES - Table Ciqual 2025,2025-11-03
26151,iodine_ug,70,µg,ANSES - Table Ciqual 2025,2025-11-03
26151,magnesium_mg,46,mg,ANSES - Table Ciqual 2025,2025-11-03
26151,potassium_mg,180,mg,ANSES - Table Ciqual 2025,2025-11-03
26151,selenium_ug,80,µg,ANSES - Table Ciqual 2025,2025-11-03
26151,zinc_mg,3.1,mg,ANSES - Table Ciqual 2025,2025-11-03
26151,vitamin_d_ug,7.17,µg,ANSES - Table Ciqual 2025,2025-11-03
26151,vitamin_b12_ug,10.4,µg,ANSES - Table Ciqual 2025,2025-11-03
26151,omega3_g,2.8,g,ANSES - Table Ciqual 2025,2025-11-03
26177,iron_mg,6.9,mg,ANSES - Table Ciqual 2025,2025-11-03
26177,potassium_mg,215,mg,ANSES - Table Ciqual 2025,2025-11-03
26177,zinc_mg,1.7,mg,ANSES - Table Ciqual 2025,2025-11-03
26177,vitamin_d_ug,4.6,µg,ANSES - Table Ciqual 2025,2025-11-03
26177,vitamin_c_mg,0,mg,ANSES - Table Ciqual 2025,2025-11-03
26179,calcium_mg,1,mg,ANSES - Table Ciqual 2025,2025-11-03
26179,iron_mg,0.5,mg,ANSES - Table Ciqual 2025,2025-11-03
26179,iodine_ug,6,µg,ANSES - Table Ciqual 2025,2025-11-03
26179,magnesium_mg,35.9,mg,ANSES - Table Ciqual 2025,2025-11-03
26179,potassium_mg,331,mg,ANSES - Table Ciqual 2025,2025-11-03
26179,selenium_ug,11,µg,ANSES - Table Ciqual 2025,2025-11-03
26179,zinc_mg,0.4,mg,ANSES - Table Ciqual 2025,2025-11-03
26179,vitamin_d_ug,0.86,µg,ANSES - Table Ciqual 2025,2025-11-03
26179,vitamin_c_mg,0,mg,ANSES - Table Ciqual 2025,2025-11-03
26179,vitamin_b12_ug,2.45,µg,ANSES - Table Ciqual 2025,2025-11-03
26179,omega3_g,0.855,g,ANSES - Table Ciqual 2025,2025-11-03
26180,calcium_mg,12,mg,ANSES - Table Ciqual 2025,2025-11-03
26180,iron_mg,0.77,mg,ANSES - Table Ciqual 2025,2025-11-03
26180,magnesium_mg,32,mg,ANSES - Table Ciqual 2025,2025-11-03
26180,potassium_mg,220,mg,ANSES - Table Ciqual 2025,2025-11-03
26180,selenium_ug,90,µg,ANSES - Table Ciqual 2025,2025-11-03
26180,zinc_mg,0.65,mg,ANSES - Table Ciqual 2025,2025-11-03
26180,vitamin_d_ug,0.81,µg,ANSES - Table Ciqual 2025,2025-11-03
26180,vitamin_b12_ug,3.05,µg,ANSES - Table Ciqual 2025,2025-11-03
26180,omega3_g,0.12,g,ANSES - Table Ciqual 2025,2025-11-03
26181,calcium_mg,1.5,mg,ANSES - Table Ciqual 2025,2025-11-03
26181,iron_mg,1.3,mg,ANSES - Table Ciqual 2025,2025-11-03
26181,iodine_ug,1,µg,ANSES - Table Ciqual 2025,2025-11-03
26181,magnesium_mg,26.1,mg,ANSES - Table Ciqual 2025,2025-11-03
26181,potassium_mg,245,mg,ANSES - Table Ciqual 2025,2025-11-03
26181,selenium_ug,68,µg,ANSES - Table Ciqual 2025,2025-11-03
26181,zinc_mg,0.4,mg,ANSES - Table Ciqual 2025,2025-11-03
26181,vitamin_d_ug,6.1,µg,ANSES - Table Ciqual 2025,2025-11-03
26181,vitamin_b12_ug,2.05,µg,ANSES - Table Ciqual 2025,2025-11-03
26181,omega3_g,0.4766,g,ANSES - Table Ciqual 2025,2025-11-03
26186,calcium_mg,14.6,mg,ANSES - Table Ciqual 2025,2025-11-03
26186,iron_mg,0.6,mg,ANSES - Table Ciqual 2025,2025-11-03
26186,magnesium_mg,13.6,mg,ANSES - Table Ciqual 2025,2025-11-03
26186,potassium_mg,90.8,mg,ANSES - Table Ciqual 2025,2025-11-03
26186,selenium_ug,16,µg,ANSES - Table Ciqual 2025,2025-11-03
26186,zinc_mg,0.25,mg,ANSES - Table Ciqual 2025,2025-11-03
26186,vitamin_d_ug,7.3,µg,ANSES - Table Ciqual 2025,2025-11-03
26231,calcium_mg,108,mg,ANSES - Table Ciqual 2025,2025-11-03
26231,iron_mg,2.3,mg,ANSES - Table Ciqual 2025,2025-11-03
26231,iodine_ug,40,µg,ANSES - Table Ciqual 2025,2025-11-03
26231,magnesium_mg,37,mg,ANSES - Table Ciqual 2025,2025-11-03
26231,potassium_mg,357,mg,ANSES - Table Ciqual 2025,2025-11-03
26231,selenium_ug,46,µg,ANSES - Table Ciqual 2025,2025-11-03
26231,zinc_mg,2,mg,ANSES - Table Ciqual 2025,2025-11-03
26231,vitamin_d_ug,7.4,µg,ANSES - Table Ciqual 2025,2025-11-03
26231,vitamin_b12_ug,13.6,µg,ANSES - Table Ciqual 2025,2025-11-03
26231,omega3_g,1.61,g,ANSES - Table Ciqual 2025,2025-11-03
26232,calcium_mg,59.2,mg,ANSES - Table Ciqual 2025,2025-11-03
26232,iron_mg,0.9,mg,ANSES - Table Ciqual 2025,2025-11-03
26232,iodine_ug,20,µg,ANSES - Table Ciqual 2025,2025-11-03
26232,magnesium_mg,27.4,mg,ANSES - Table Ciqual 2025,2025-11-03
26232,potassium_mg,173,mg,ANSES - Table Ciqual 2025,2025-11-03
26232,selenium_ug,17,µg,ANSES - Table Ciqual 2025,2025-11-03
26232,zinc_mg,0.5,mg,ANSES - Table Ciqual 2025,2025-11-03
26232,vitamin_d_ug,14.5,µg,ANSES - Table Ciqual 2025,2025-11-03
26232,vitamin_b12_ug,9.4,µg,ANSES - Table Ciqual 2025,2025-11-03
26232,omega3_g,4.39,g,ANSES - Table Ciqual 2025,2025-11-03
26239,calcium_mg,19,mg,ANSES - Table Ciqual 2025,2025-11-03
26239,iron_mg,0.08,mg,ANSES - Table Ciqual 2025,2025-11-03
26239,magnesium_mg,9.5,mg,ANSES - Table Ciqual 2025,2025-11-03
26239,potassium_mg,49,mg,ANSES - Table Ciqual 2025,2025-11-03
26239,zinc_mg,0.2,mg,ANSES - Table Ciqual 2025,2025-11-03
26239,vitamin_b12_ug,0.47,µg,ANSES - Table Ciqual 2025,2025-11-03
26239,omega3_g,0.39,g,ANSES - Table Ciqual 2025,2025-11-03
26242,omega3_g,0.01,g,ANSES - Table Ciqual 2025,2025-11-03
26243,omega3_g,0.77,g,ANSES - Table Ciqual 2025,2025-11-03
26245,calcium_mg,11,mg,ANSES - Table Ciqual 2025,2025-11-03
26245,iron_mg,1,mg,ANSES - Table Ciqual 2025,2025-11-03
26245,magnesium_mg,27,mg,ANSES - Table Ciqual 2025,2025-11-03
26245,potassium_mg,210,mg,ANSES - Table Ciqual 2025,2025-11-03
26245,selenium_ug,100,µg,ANSES - Table Ciqual 2025,2025-11-03
26245,zinc_mg,0.71,mg,ANSES - Table Ciqual 2025,2025-11-03
26245,vitamin_d_ug,1.21,µg,ANSES - Table Ciqual 2025,2025-11-03
26245,vitamin_b12_ug,4.46,µg,ANSES - Table Ciqual 2025,2025-11-03
26245,omega3_g,0.15,g,ANSES - Table Ciqual 2025,2025-11-03
26275,calcium_mg,5.6,mg,ANSES - Table Ciqual 2025,2025-11-03
26275,iron_mg,0.08,mg,ANSES - Table Ciqual 2025,2025-11-03
26275,iodine_ug,330,µg,ANSES - Table Ciqual 2025,2025-11-03
26275,magnesium_mg,8.1,mg,ANSES - Table Ciqual 2025,2025-11-03
26275,potassium_mg,94,mg,ANSES - Table Ciqual 2025,2025-11-03
26275,vitamin_d_ug,27,µg,ANSES - Table Ciqual 2025,2025-11-03
26275,vitamin_b12_ug,48.6,µg,ANSES - Table Ciqual 2025,2025-11-03
26275,omega3_g,3.61,g,ANSES - Table Ciqual 2025,2025-11-03
26692,calcium_mg,120,mg,ANSES - Table Ciqual 2025,2025-11-03
26692,iron_mg,2.8,mg,ANSES - Table Ciqual 2025,2025-11-03
26692,iodine_ug,8,µg,ANSES - Table Ciqual 2025,2025-11-03
26692,magnesium_mg,102,mg,ANSES - Table Ciqual 2025,2025-11-03
26692,potassium_mg,159,mg,ANSES - Table Ciqual 2025,2025-11-03
26692,selenium_ug,46,µg,ANSES - Table Ciqual 2025,2025-11-03
26692,zinc_mg,1.95,mg,ANSES - Table Ciqual 2025,2025-11-03
26692,vitamin_d_ug,2.4,µg,ANSES - Table Ciqual 2025,2025-11-03
26692,vitamin_b12_ug,15.3,µg,ANSES - Table Ciqual 2025,2025-11-03
26692,omega3_g,0.916,g,ANSES - Table Ciqual 2025,2025-11-03
26700,calcium_mg,141,mg,ANSES - Table Ciqual 2025,2025-11-03
26700,iron_mg,2.46,mg,ANSES - Table Ciqual 2025,2025-11-03
26700,iodine_ug,11.6,µg,ANSES - Table Ciqual 2025,2025-11-03
26700,magnesium_mg,120,mg,ANSES - Table Ciqual 2025,2025-11-03
26700,potassium_mg,177,mg,ANSES - Table Ciqual 2025,2025-11-03
26700,selenium_ug,40.9,µg,ANSES - Table Ciqual 2025,2025-11-03
26700,zinc_mg,1.93,mg,ANSES - Table Ciqual 2025,2025-11-03
26700,vitamin_d_ug,2.38,µg,ANSES - Table Ciqual 2025,2025-11-03
26700,vitamin_b12_ug,12.8,µg,ANSES - Table Ciqual 2025,2025-11-03
26700,omega3_g,0.931,g,ANSES - Table Ciqual 2025,2025-11-03
27029,calcium_mg,2.7,mg,ANSES - Table Ciqual 2025,2025-11-03
27029,iron_mg,0.4,mg,ANSES - Table Ciqual 2025,2025-11-03
27029,iodine_ug,40,µg,ANSES - Table Ciqual 2025,2025-11-03
27029,magnesium_mg,31.4,mg,ANSES - Table Ciqual 2025,2025-11-03
27029,potassium_mg,412,mg,ANSES - Table Ciqual 2025,2025-11-03
27029,selenium_ug,23,µg,ANSES - Table Ciqual 2025,2025-11-03
27029,zinc_mg,0.4,mg,ANSES - Table Ciqual 2025,2025-11-03
27029,vitamin_d_ug,5.2,µg,ANSES - Table Ciqual 2025,2025-11-03
27029,vitamin_c_mg,0,mg,ANSES - Table Ciqual 2025,2025-11-03
27029,vitamin_b12_ug,1.7,µg,ANSES - Table Ciqual 2025,2025-11-03
27029,omega3_g,1.18,g,ANSES - Table Ciqual 2025,2025-11-03
22008,calcium_mg,6.67,mg,ANSES - Table Ciqual 2025,2025-11-03
22008,iron_mg,0.067,mg,ANSES - Table Ciqual 2025,2025-11-03
22008,magnesium_mg,9.67,mg,ANSES - Table Ciqual 2025,2025-11-03
22008,potassium_mg,147,mg,ANSES - Table Ciqual 2025,2025-11-03
22008,selenium_ug,6.1,µg,ANSES - Table Ciqual 2025,2025-11-03
22008,zinc_mg,0.025,mg,ANSES - Table Ciqual 2025,2025-11-03
22008,vitamin_d_ug,0,µg,ANSES - Table Ciqual 2025,2025-11-03
22008,vitamin_c_mg,0,mg,ANSES - Table Ciqual 2025,2025-11-03
22008,vitamin_b12_ug,0.056,µg,ANSES - Table Ciqual 2025,2025-11-03
22009,calcium_mg,76.4,mg,ANSES - Table Ciqual 2025,2025-11-03
22009,iron_mg,0.95,mg,ANSES - Table Ciqual 2025,2025-11-03
22009,iodine_ug,192,µg,ANSES - Table Ciqual 2025,2025-11-03
22009,magnesium_mg,4.5,mg,ANSES - Table Ciqual 2025,2025-11-03
22009,potassium_mg,58.6,mg,ANSES - Table Ciqual 2025,2025-11-03
22009,selenium_ug,76.4,µg,ANSES - Table Ciqual 2025,2025-11-03
22009,zinc_mg,1.4,mg,ANSES - Table Ciqual 2025,2025-11-03
22009,vitamin_d_ug,2.11,µg,ANSES - Table Ciqual 2025,2025-11-03
22009,vitamin_c_mg,0,mg,ANSES - Table Ciqual 2025,2025-11-03
22009,vitamin_b12_ug,2.43,µg,ANSES - Table Ciqual 2025,2025-11-03
22009,omega3_g,0.41,g,ANSES - Table Ciqual 2025,2025-11-03
22010,calcium_mg,41,mg,ANSES - Table Ciqual 2025,2025-11-03
22010,iron_mg,1.72,mg,ANSES - Table Ciqual 2025,2025-11-03
22010,iodine_ug,49.7,µg,ANSES - Table Ciqual 2025,2025-11-03
22010,magnesium_mg,14,mg,ANSES - Table Ciqual 2025,2025-11-03
22010,potassium_mg,120,mg,ANSES - Table Ciqual 2025,2025-11-03
22010,selenium_ug,7.01,µg,ANSES - Table Ciqual 2025,2025-11-03
22010,zinc_mg,1.27,mg,ANSES - Table Ciqual 2025,2025-11-03
22010,vitamin_d_ug,1.12,µg,ANSES - Table Ciqual 2025,2025-11-03
22010,vitamin_c_mg,0,mg,ANSES - Table Ciqual 2025,2025-11-03
22010,vitamin_b12_ug,1.11,µg,ANSES - Table Ciqual 2025,2025-11-03
22010,omega3_g,0.0882,g,ANSES - Table Ciqual 2025,2025-11-03
22011,calcium_mg,68.2,mg,ANSES - Table Ciqual 2025,2025-11-03
22011,iron_mg,1.75,mg,ANSES - Table Ciqual 2025,2025-11-03
22011,iodine_ug,52,µg,ANSES - Table Ciqual 2025,2025-11-03
22011,magnesium_mg,10.8,mg,ANSES - Table Ciqual 2025,2025-11-03
22011,potassium_mg,138,mg,ANSES - Table Ciqual 2025,2025-11-03
22011,selenium_ug,7.68,µg,ANSES - Table Ciqual 2025,2025-11-03
22011,zinc_mg,1.1,mg,ANSES - Table Ciqual 2025,2025-11-03
22011,vitamin_d_ug,2,µg,ANSES - Table Ciqual 2025,2025-11-03
22011,vitamin_c_mg,0,mg,ANSES - Table Ciqual 2025,2025-11-03
22011,vitamin_b12_ug,0.71,µg,ANSES - Table Ciqual 2025,2025-11-03
22011,omega3_g,0.058,g,ANSES - Table Ciqual 2025,2025-11-03
22014,calcium_mg,150,mg,ANSES - Table Ciqual 2025,2025-11-03
22014,iron_mg,1.9,mg,ANSES - Table Ciqual 2025,2025-11-03
22014,iodine_ug,50.4,µg,ANSES - Table Ciqual 2025,2025-11-03
22014,magnesium_mg,11.7,mg,ANSES - Table Ciqual 2025,2025-11-03
22014,potassium_mg,164,mg,ANSES - Table Ciqual 2025,2025-11-03
22014,selenium_ug,23.8,µg,ANSES - Table Ciqual 2025,2025-11-03
22014,zinc_mg,0.93,mg,ANSES - Table Ciqual 2025,2025-11-03
22014,vitamin_d_ug,1.28,µg,ANSES - Table Ciqual 2025,2025-11-03
22014,vitamin_b12_ug,0.96,µg,ANSES - Table Ciqual 2025,2025-11-03
22014,omega3_g,0.101,g,ANSES - Table Ciqual 2025,2025-11-03
22502,calcium_mg,59.1,mg,ANSES - Table Ciqual 2025,2025-11-03
22502,iron_mg,1.94,mg,ANSES - Table Ciqual 2025,2025-11-03
22502,iodine_ug,52,µg,ANSES - Table Ciqual 2025,2025-11-03
22502,magnesium_mg,12.2,mg,ANSES - Table Ciqual 2025,2025-11-03
22502,potassium_mg,133,mg,ANSES - Table Ciqual 2025,2025-11-03
22502,selenium_ug,22.5,µg,ANSES - Table Ciqual 2025,2025-11-03
22502,zinc_mg,1.35,mg,ANSES - Table Ciqual 2025,2025-11-03
22502,vitamin_d_ug,1.8,µg,ANSES - Table Ciqual 2025,2025-11-03
22502,vitamin_c_mg,0,mg,ANSES - Table Ciqual 2025,2025-11-03
22502,vitamin_b12_ug,0.93,µg,ANSES - Table Ciqual 2025,2025-11-03
22502,omega3_g,0.043,g,ANSES - Table Ciqual 2025,2025-11-03
22505,calcium_mg,53.1,mg,ANSES - Table Ciqual 2025,2025-11-03
22505,iron_mg,2,mg,ANSES - Table Ciqual 2025,2025-11-03
22505,iodine_ug,40,µg,ANSES - Table Ciqual 2025,2025-11-03
22505,magnesium_mg,14,mg,ANSES - Table Ciqual 2025,2025-11-03
22505,potassium_mg,155,mg,ANSES - Table Ciqual 2025,2025-11-03
22505,selenium_ug,25.9,µg,ANSES - Table Ciqual 2025,2025-11-03
22505,zinc_mg,1.4,mg,ANSES - Table Ciqual 2025,2025-11-03
22505,vitamin_d_ug,2.3,µg,ANSES - Table Ciqual 2025,2025-11-03
22505,vitamin_b9_ug,73.3,µg,ANSES - Table Ciqual 2025,2025-11-03
22505,vitamin_b12_ug,1.4,µg,ANSES - Table Ciqual 2025,2025-11-03
22505,omega3_g,0.187,g,ANSES - Table Ciqual 2025,2025-11-03
22000,calcium_mg,76.8,mg,ANSES - Table Ciqual 2025,2025-11-03
22000,iron_mg,1.75,mg,ANSES - Table Ciqual 2025,2025-11-03
22000,iodine_ug,35.3,µg,ANSES - Table Ciqual 2025,2025-11-03
22000,magnesium_mg,11,mg,ANSES - Table Ciqual 2025,2025-11-03
22000,potassium_mg,138,mg,ANSES - Table Ciqual 2025,2025-11-03
22000,zinc_mg,1.01,mg,ANSES - Table Ciqual 2025,2025-11-03
22000,vitamin_d_ug,2,µg,ANSES - Table Ciqual 2025,2025-11-03
22000,vitamin_c_mg,0,mg,ANSES - Table Ciqual 2025,2025-11-03
22000,vitamin_b12_ug,0.89,µg,ANSES - Table Ciqual 2025,2025-11-03
22000,omega3_g,0.111,g,ANSES - Table Ciqual 2025,2025-11-03
22001,calcium_mg,7,mg,ANSES - Table Ciqual 2025,2025-11-03
